       x_coord        y_coord           Rho           Rho_Ref      %     Depth    Temp    Temp_Ref    Rho_cT     Rho_ref_cT  %_cT
      37.494257     2944.122180      968.183850      922.625900   4.9 3.978 5.901 5.700      675.325645         638.929   5.7
      69.135787     2937.930937      476.431590      526.768870  -9.6 1.169 3.507 3.145      303.812022         331.144  -8.3
       7.361823     2960.971743     4374.165930     3601.621470  21.4 1.628 4.094 3.759     2853.471905         2319.39  23.0
      71.968473     2937.647910      917.556460      702.980190  30.5 0.952 3.167 2.791      577.300948         435.698  32.5
      54.294003     2935.597770      596.401600      561.676810   6.2 6.902 8.047 8.011      448.005479         421.409   6.3
      19.229263     2955.002900     1431.158810     1386.094640   3.3 1.597 4.059 3.723      932.376054         891.364   4.6
      28.874670     2951.896023     7268.710770     6073.768880  19.7 0.004 1.103 0.661     4198.248067         3440.97  22.0
      64.972623     2938.970100      260.533060      215.618060  20.8 0.130 1.437 1.005      152.654332         124.008  23.1
      66.502543     2933.920270      483.910000      442.378150   9.4 5.280 6.856 6.729      349.096555         317.727   9.9
      58.124337     2940.952130     2071.218810     1453.150940  42.5 0.048 1.222 0.783     1202.438423         827.693  45.3
      82.818690     2937.244030     1218.511510     1217.620570   0.1 1.856 4.325 4.004      801.938468         791.587   1.3
      19.472503     2955.718963     1876.255130     1741.686060   7.7 0.881 3.046 2.666     1174.804660          1074.0   9.4
      62.948433     2937.831860      708.875140      621.393920  14.1 1.668 4.137 3.805      463.197092         400.876  15.5
      50.494867     2941.551580     1470.526790     1584.724170  -7.2 1.848 4.318 3.997      967.536169         1029.95  -6.1
      73.364630     2934.846007      648.062340      645.176930   0.4 3.454 5.516 5.287      445.805821         440.118   1.3
      17.133010     2954.427407     1976.135880     2014.725540  -1.9 3.673 5.677 5.459     1367.322159         1383.08  -1.1
       2.263453     2962.152657     7897.464220     7842.523820   0.7 4.447 6.245 6.071     5576.665877         5503.77   1.3
      51.470193     2936.341930      512.824150      528.912290  -3.0 7.058 8.162 8.134      386.690201         398.454  -3.0
      17.136033     2955.716223     2009.532740     1946.349170   3.2 2.384 4.737 4.449     1343.198373         1286.95   4.4
       9.145250     2955.910177     2681.637230     2571.913140   4.3 5.590 7.084 6.974     1949.813682         1862.96   4.7
      45.070253     2943.559757     2500.758370     2456.438910   1.8 1.540 3.994 3.655     1625.145786         1575.48   3.2
      28.871053     2950.367620     3002.412780     2666.574530  12.6 1.532 3.985 3.645     1950.463443         1709.62  14.1
      50.119427     2936.701270      374.649490      417.751540 -10.3 6.699 7.898 7.850      280.030509         311.747 -10.2
      18.746113     2956.396327     2095.462300     1725.239260  21.5 0.904 3.085 2.706     1314.109741         1065.61  23.3
      34.020220     2946.510193     2488.030650     2282.304170   9.0 2.990 5.046 4.800     1682.276193         1529.15  10.0
      55.950087     2938.165717      686.210330      597.634640  14.8 3.934 5.869 5.666      478.095833         413.355  15.7
      22.998313     2954.677803     5507.601720     4455.770260  23.6 0.322 1.910 1.492     3292.144879         2616.89  25.8
      23.352613     2952.344183     1890.475090     1852.179760   2.1 2.656 4.893 4.623     1271.008941         1232.77   3.1
       8.718937     2961.012220     5562.639820     3984.982360  39.6 0.488 2.282 1.876     3376.792033         2378.63  42.0
      17.651480     2955.653197     1883.223380     1843.951720   2.1 2.447 4.776 4.492     1260.615329         1221.24   3.2
      70.013417     2937.671890      566.826030      538.558060   5.2 1.228 3.593 3.234      362.662984         339.751   6.7
      37.831283     2946.243840     2791.972980     2380.821320  17.3 1.056 3.336 2.967     1768.407830         1486.03  19.0
      38.531360     2945.695677     2897.143450     2422.975530  19.6 1.604 4.067 3.732     1888.025001         1558.67  21.1
      41.492417     2944.780423     1795.522430     1726.712090   4.0 1.320 3.719 3.366     1154.459719         1094.98   5.4
      69.223283     2932.134660      578.496570      541.854680   6.8 6.965 8.094 8.061      435.225501         407.212   6.9
       0.963547     2964.154270     8449.774220     7760.497230   8.9 2.446 4.775 4.491     5656.076651          5139.6  10.0
      58.319063     2940.662113      860.387680      657.291010  30.9 0.338 1.946 1.530      515.080556         386.649  33.2
      48.295463     2940.329787      862.718730      835.590010   3.2 3.770 5.748 5.536      598.475231          575.23   4.0
      62.248617     2937.930983      636.327650      581.958620   9.3 2.169 4.588 4.287      422.969775         382.442  10.6
      51.741453     2941.319330     2013.721680     1921.639710   4.8 1.681 4.150 3.819     1316.487712         1240.37   6.1
      42.437867     2942.232907      949.937190      891.990950   6.5 3.267 5.379 5.139      650.209354         605.194   7.4
      64.852513     2936.495570      559.506420      531.519150   5.3 2.604 4.866 4.592      375.789544          353.36   6.3
      73.927873     2937.592740      798.817070      726.227820  10.0 0.707 2.728 2.337      493.833127         441.857  11.8
      63.579773     2935.313140      488.358170      499.284860  -2.2 4.187 6.054 5.866      342.511890         347.822  -1.5
      44.681817     2939.482183      565.099590      561.910990   0.6 5.618 7.104 6.996      411.173190          407.33   0.9
      53.161963     2941.743337     2826.083330     2262.628310  24.9 0.757 2.822 2.434     1753.698990         1382.11  26.9
      76.562617     2938.073460     2583.258670     2289.843940  12.8 0.627 2.570 2.174     1586.774448         1383.85  14.7
      40.424957     2943.714660     1106.502750     1095.071200   1.0 2.985 5.044 4.798      748.109154         733.644   2.0
      25.261783     2953.290970     5841.700640     4412.027950  32.4 1.009 3.260 2.889     3689.101331         2745.23  34.4
      39.713267     2943.260697      951.442700      937.380010   1.5 3.439 5.505 5.275      654.246448         639.177   2.4
      41.171763     2944.955323     2228.993480     2106.638100   5.8 1.145 3.471 3.108     1419.377672         1322.32   7.3
      52.751970     2940.751620     1962.980240     1583.405380  24.0 2.248 4.646 4.349     1307.629663         1043.03  25.4
      77.755847     2938.180177     1578.273170     1397.464410  12.9 0.420 2.133 1.722      952.212171         828.776  14.9
      42.134680     2944.854783     1783.837360     1743.688460   2.3 1.245 3.617 3.259     1142.399364         1101.11   3.7
      59.865597     2940.202917      853.520450      742.663020  14.9 0.397 2.082 1.670      513.862163         439.465  16.9
      30.136143     2950.238573     4839.755840     4060.482110  19.2 0.861 3.011 2.630     3026.229894         2500.27  21.0
       4.314410     2963.430723     5386.605660     4708.294600  14.4 0.669 2.655 2.261     3320.126492          2855.7  16.3
      61.683697     2938.659360      631.864210      497.995130  26.9 1.441 3.875 3.529      408.733710         317.835  28.6
      76.419710     2933.360363      700.147430      645.122890   8.5 5.340 6.900 6.776      505.861634         464.106   9.0
      54.748310     2941.593787     3001.886470     2884.211210   4.1 0.506 2.321 1.917     1825.255162         1724.52   5.8
       4.492737     2961.960150     5087.839030     4641.663740   9.6 2.140 4.566 4.263     3379.104426         3047.56  10.9
      32.527830     2945.025507      833.654530      835.634180  -0.2 5.174 6.779 6.646      599.795200         598.436   0.2
      46.538893     2944.029703     3944.087710     3140.813340  25.6 0.470 2.244 1.837     2390.523562         1871.68  27.7
      51.127423     2942.427430     2571.893990     2346.543300   9.6 0.973 3.201 2.827     1620.350962         1456.43  11.3
      60.414157     2940.085403      414.172380      325.973310  27.1 0.515 2.339 1.935      252.016459         195.056  29.2
      63.311223     2934.325477      465.623540      482.429170  -3.5 5.175 6.779 6.646      335.005650          345.49  -3.0
      68.490650     2932.538040      564.596110      524.413270   7.7 6.562 7.797 7.742      420.588492         389.927   7.9
      62.825920     2934.482907      473.531810      496.732770  -4.7 5.017 6.664 6.522      339.327515         354.189  -4.2
       7.726203     2961.284287     5207.599780     3969.551720  31.2 1.316 3.713 3.360     3347.634486         2516.73  33.0
      31.970553     2946.202520     1131.586600     1064.244470   6.3 3.997 5.915 5.716      789.710234         737.415   7.1
      53.626060     2941.357437     2606.821830     2048.599220  27.2 1.143 3.468 3.104     1659.765511         1285.72  29.1
      57.055027     2939.190960      532.966730      470.978590  13.2 2.409 4.752 4.466      356.454209         311.624  14.4
      27.034197     2947.356853      833.015500      883.781050  -5.7 5.443 6.976 6.858      603.442021         637.606  -5.4
      34.103297     2943.055593      559.020890      575.479140  -2.9 6.444 7.711 7.649      415.229440         426.561  -2.7
      11.112957     2953.862560     2408.732470     2307.332440   4.4 6.837 8.000 7.960     1806.530046         1728.17   4.5
      54.498370     2941.435563     2222.945390     2073.997030   7.2 1.064 3.349 2.980     1408.712887         1295.22   8.8
       0.026667     2966.968117    12290.449340    10264.546120  19.7 1.132 3.452 3.088     7820.422063         6437.86  21.5
      21.780587     2954.797980     3993.948310     3274.380520  22.0 1.002 3.249 2.877     2521.090728          2036.4  23.8
      56.578140     2940.450693      960.980110      892.657720   7.7 1.149 3.478 3.115      612.098255         560.475   9.2
      61.404243     2938.449030      684.195320      587.768360  16.4 1.651 4.119 3.786      446.755284         378.898  17.9
      40.370990     2946.179887     3631.786580     3289.090200  10.4 0.520 2.351 1.947     2210.939009         1969.12  12.3
      64.349423     2932.802533      470.926310      478.339280  -1.5 6.297 7.603 7.533      348.524782          353.17  -1.3
       8.273547     2957.743317     2749.411440     2643.004240   4.0 4.857 6.546 6.395     1962.104048         1876.19   4.6
      33.751323     2947.835783     5607.623180     4823.591890  16.3 1.664 4.133 3.801     3663.575971         3111.28  17.8
      73.455057     2932.905700      618.696100      597.941670   3.5 5.394 6.940 6.819      447.633049         430.809   3.9
      44.151923     2941.569907     1123.371580     1081.021040   3.9 3.530 5.572 5.347      774.342503         739.061   4.8
      81.825660     2932.107423     1059.530190     1006.080350   5.3 6.793 7.967 7.924      793.766900         752.652   5.5
      76.709543     2932.253923      727.020660      685.006960   6.1 6.446 7.712 7.650      540.038559         507.768   6.4
      29.356420     2949.882190     2784.903600     2511.585850  10.9 2.018 4.469 4.158     1842.810213         1642.43  12.2
      60.912970     2939.978883     1090.503110      595.306080  83.2 0.121 1.415 0.982      638.341528          342.03  86.6
      28.297910     2946.783413      759.377940      788.386760  -3.7 6.017 7.397 7.311      558.089123         577.712  -3.4
       0.769640     2966.732960    12344.151120    10323.257460  19.6 0.000 1.092 0.650     7126.354227         5845.54  21.9
      20.657440     2956.042303     2415.574430     2073.128290  16.5 0.558 2.430 2.029     1475.298627         1245.36  18.5
      61.142227     2933.432850      448.143350      487.595440  -8.1 6.667 7.875 7.825      334.703553         363.564  -7.9
       8.125737     2959.752897     3147.732900     2835.609970  11.0 2.847 4.985 4.729     2123.545838         1894.81  12.1
      56.859500     2940.325977      759.248610      706.600890   7.5 1.274 3.657 3.301      486.995934         446.945   9.0
      30.764000     2950.213003     5239.465200     4268.009620  22.8 0.887 3.056 2.677     3282.012202          2633.0  24.6
      25.202517     2947.179403      976.781050      993.885650  -1.7 7.121 8.208 8.183      737.653237         749.968  -1.6
      34.286373     2943.759357      637.617400      666.633330  -4.4 5.741 7.195 7.093      465.375118         484.861  -4.0
